Year,NOC,Sport,Event,Name,entry_type,Prob_Medal,Prob_Gold,past_total_medals,past_gold_medals,past_best_result,past_weighted_ratio
2028,JPN,Sport Climbing,Women's Boulder & Lead,Miho Nonaka,athlete,0.5430331974640176,0.30349502897405695,1,0,2,1.0
2028,SLO,Sport Climbing,Women's Boulder & Lead,Mia Krampl,athlete,0.5018938334503428,0.4223762256920965,0,0,0,0.0
2028,JPN,Sport Climbing,Women's Boulder & Lead,Ai Mori,athlete,0.4761177118845167,0.08361559721096494,0,0,0,0.0
2028,USA,Sport Climbing,Women's Boulder & Lead,Natalia Grossman,athlete,0.426133219913295,0.07813131912408973,0,0,0,0.0
2028,GBR,Sport Climbing,Women's Boulder & Lead,McNEICE Erin,athlete,0.37759283223571105,0.22298827529348622,0,0,0,0.0
2028,GBR,Sport Climbing,Women's Boulder & Lead,Molly Thompson-smith,athlete,0.37759283223571105,0.22298827529348622,0,0,0,0.0
2028,CHN,Sport Climbing,Women's Boulder & Lead,Yuetong Zhang,athlete,0.3663209743381611,0.06795555986715592,0,0,0,0.0
2028,CHN,Sport Climbing,Women's Boulder & Lead,Zhilu Luo,athlete,0.3663209743381611,0.06795555986715592,0,0,0,0.0
2028,UKR,Sport Climbing,Women's Boulder & Lead,Ievgeniia Kazbekova,athlete,0.3522467404012386,0.11766948523090238,0,0,0,0.0
2028,KOR,Sport Climbing,Women's Boulder & Lead,Chaehyun Seo,athlete,0.3296914053061809,0.10886134569601866,0,0,0,0.0
2028,AUS,Sport Climbing,Women's Boulder & Lead,Oceania Mackenzie,athlete,0.3273375500426309,0.1114876670490842,0,0,0,0.0
2028,GER,Sport Climbing,Women's Boulder & Lead,Lucia Doerffel,athlete,0.25392470034169085,0.08803994269492067,0,0,0,0.0
2028,ITA,Sport Climbing,Women's Boulder & Lead,Camilla Moroni,athlete,0.23230326012030922,0.09138826730411483,0,0,0,0.0
2028,ITA,Sport Climbing,Women's Boulder & Lead,Laura Rogora,athlete,0.23230326012030922,0.09138826730411483,0,0,0,0.0
2028,RSA,Sport Climbing,Women's Boulder & Lead,Lauren Mukheibir,athlete,0.21798476126494948,0.09927966991801015,0,0,0,0.0
2028,FRA,Sport Climbing,Women's Boulder & Lead,Oriane Bertone,athlete,0.13477937386986447,0.07252436741512587,0,0,0,0.0
2028,FRA,Sport Climbing,Women's Boulder & Lead,Zelia Avezou,athlete,0.13477937386986447,0.07252436741512587,0,0,0,0.0
2028,POL,Sport Climbing,Women's Speed,Aleksandra Miroslaw,athlete,0.6121163843961314,0.562317847056842,1,1,3,1.5
2028,CHN,Sport Climbing,Women's Speed,Lijuan Deng,athlete,0.611292777175097,0.43246182637929453,1,0,2,2.0
2028,POL,Sport Climbing,Women's Speed,Aleksandra Kalucka,athlete,0.6024836160345494,0.5563454040255754,1,0,1,1.0
2028,CHN,Sport Climbing,Women's Speed,Yafei Zhou,athlete,0.5470309642333304,0.22450444134242176,0,0,0,0.0
2028,USA,Sport Climbing,Women's Speed,Emma Hunt,athlete,0.535255934321384,0.23934141076522233,0,0,0,0.0
2028,USA,Sport Climbing,Women's Speed,Piper Kelly,athlete,0.535255934321384,0.23934141076522233,0,0,0,0.0
2028,ESP,Sport Climbing,Women's Speed,Adriana Romero,athlete,0.5145935906690011,0.36721345372644093,0,0,0,0.0
2028,NZL,Sport Climbing,Women's Speed,Sarah Tetzlaff,athlete,0.5007022873709182,0.3412749929823237,0,0,0,0.0
2028,INA,Sport Climbing,Women's Speed,Made Made,athlete,0.49143854224486155,0.42921407694783525,0,0,0,0.0
2028,INA,Sport Climbing,Women's Speed,Rajiah Sallsabillah,athlete,0.49143854224486155,0.42921407694783525,0,0,0,0.0
2028,ITA,Sport Climbing,Women's Speed,Beatrice Colli,athlete,0.36726136647459606,0.28406775320929445,0,0,0,0.0
2028,RSA,Sport Climbing,Women's Speed,Aniya Holder,athlete,0.3235355000207103,0.2894440856259655,0,0,0,0.0
2028,FRA,Sport Climbing,Women's Speed,Capucine Viglione,athlete,0.26370027531045875,0.20695996689589546,0,0,0,0.0
2028,FRA,Sport Climbing,Women's Speed,Manon Lebon,athlete,0.26370027531045875,0.20695996689589546,0,0,0,0.0
2028,AUS,Surfing,Men,Ethan Ewing,athlete,0.5282018807267355,0.2778788684149423,0,0,0,0.0
2028,AUS,Surfing,Men,Jack Robinson,athlete,0.5282018807267355,0.2778788684149423,1,0,2,2.0
2028,BRA,Surfing,Men,Filipe Toledo,athlete,0.5149464857742246,0.4517728929918106,0,0,0,0.0
2028,BRA,Surfing,Men,Gabriel Medina,athlete,0.5149464857742246,0.4517728929918106,1,0,1,0.5
2028,BRA,Surfing,Men,Joao Chianca,athlete,0.5149464857742246,0.4517728929918106,0,0,0,0.0
2028,FRA,Surfing,Men,Joan Duru,athlete,0.4715559820203601,0.43844167078820795,0,0,0,0.0
2028,FRA,Surfing,Men,Kauli Vaast,athlete,0.4715559820203601,0.43844167078820795,1,1,3,3.0
2028,JPN,Surfing,Men,Connor O'leary,athlete,0.46165343724475355,0.28477016138780287,0,0,0,0.0
2028,JPN,Surfing,Men,Kanoa Igarashi,athlete,0.46165343724475355,0.28477016138780287,1,0,2,1.0
2028,JPN,Surfing,Men,Reo Inaba,athlete,0.46165343724475355,0.28477016138780287,0,0,0,0.0
2028,RSA,Surfing,Men,Jordy Smith,athlete,0.4441738334258686,0.3407981971143583,0,0,0,0.0
2028,RSA,Surfing,Men,McGILLIVRAY Matthew,athlete,0.4441738334258686,0.3407981971143583,0,0,0,0.0
2028,MEX,Surfing,Men,Alan Cleland,athlete,0.4099329182403848,0.3407981971143583,0,0,0,0.0
2028,ESA,Surfing,Men,Bryan Perez,athlete,0.4099329182403848,0.3407981971143583,0,0,0,0.0
2028,ITA,Surfing,Men,Leonardo Fioravanti,athlete,0.4099329182403848,0.3407981971143583,0,0,0,0.0
2028,MAR,Surfing,Men,Ramzi Boukhiam,athlete,0.4099329182403848,0.3407981971143583,0,0,0,0.0
2028,INA,Surfing,Men,Rio Waida,athlete,0.4099329182403848,0.3407981971143583,0,0,0,0.0
2028,GER,Surfing,Men,Tim Elter,athlete,0.4063480125800074,0.3407981971143583,0,0,0,0.0
2028,NZL,Surfing,Men,Billy Stairmand,athlete,0.39449649582659174,0.3407981971143583,0,0,0,0.0
2028,USA,Surfing,Men,Griffin Colapinto,athlete,0.3834697526314603,0.38039167606773505,0,0,0,0.0
2028,USA,Surfing,Men,John Florence,athlete,0.3834697526314603,0.38039167606773505,0,0,0,0.0
2028,ESP,Surfing,Men,Andy Criere,athlete,0.3789359698024969,0.3277154903474411,0,0,0,0.0
2028,PER,Surfing,Men,Alonso Correa,athlete,0.28693709460446704,0.2870481486242026,0,0,0,0.0
2028,PER,Surfing,Men,Lucca Mesinas,athlete,0.28693709460446704,0.2870481486242026,0,0,0,0.0
2028,BRA,Surfing,Women,Luana Silva,athlete,0.4914785600280276,0.28328098717240807,0,0,0,0.0
2028,BRA,Surfing,Women,Taina Hinckel,athlete,0.4914785600280276,0.28328098717240807,0,0,0,0.0
2028,BRA,Surfing,Women,Tatiana Weston-webb,athlete,0.4914785600280276,0.28328098717240807,1,0,2,1.0
2028,FRA,Surfing,Women,Johanne Defay,athlete,0.4898263185575237,0.34596880744447894,1,0,1,0.5
2028,FRA,Surfing,Women,Vahine Fierro,athlete,0.4898263185575237,0.34596880744447894,0,0,0,0.0
2028,JPN,Surfing,Women,Shino Matsuda,athlete,0.47072379518647617,0.2608583831176691,0,0,0,0.0
2028,USA,Surfing,Women,Caitlin Simmers,athlete,0.4586443349962211,0.5642326095777703,0,0,0,0.0
2028,USA,Surfing,Women,Carissa Moore,athlete,0.4586443349962211,0.5642326095777703,1,1,3,1.5
2028,USA,Surfing,Women,Caroline Marks,athlete,0.4586443349962211,0.5642326095777703,1,1,3,1.5
2028,RSA,Surfing,Women,Sarah Baum,athlete,0.4515781336857415,0.3114437878052671,0,0,0,0.0
2028,ISR,Surfing,Women,Anat Lelior,athlete,0.402572390334186,0.3114437878052671,0,0,0,0.0
2028,NCA,Surfing,Women,Candelaria Resano,athlete,0.402572390334186,0.3114437878052671,0,0,0,0.0
2028,CAN,Surfing,Women,Sanoa Dempfle-olin,athlete,0.402572390334186,0.3114437878052671,0,0,0,0.0
2028,CHN,Surfing,Women,Siqi Yang,athlete,0.402572390334186,0.3114437878052671,0,0,0,0.0
2028,NZL,Surfing,Women,Saffi Vette,athlete,0.3932390570008527,0.3114437878052671,0,0,0,0.0
2028,GER,Surfing,Women,Camilla Kemp,athlete,0.3916371385356248,0.3114437878052671,0,0,0,0.0
2028,AUS,Surfing,Women,Molly Picklum,athlete,0.3759261371230286,0.20512838408683962,0,0,0,0.0
2028,AUS,Surfing,Women,Tyler Wright,athlete,0.3759261371230286,0.20512838408683962,0,0,0,0.0
2028,ESP,Surfing,Women,Janire Gonzalez,athlete,0.37157544189629804,0.2983610810383498,0,0,0,0.0
2028,ESP,Surfing,Women,Nadia Erostarbe,athlete,0.37157544189629804,0.2983610810383498,0,0,0,0.0
2028,CRC,Surfing,Women,Brisa Hennessy,athlete,0.36519827622092277,0.3114437878052671,0,0,0,0.0
2028,POR,Surfing,Women,Teresa Bonvalot,athlete,0.3262183852181147,0.2894819192017676,0,0,0,0.0
2028,POR,Surfing,Women,Yolanda Hopkins,athlete,0.3262183852181147,0.2894819192017676,0,0,0,0.0
2028,PER,Surfing,Women,Sol Aguirre,athlete,0.3110287562130157,0.2911806299105303,0,0,0,0.0
2028,USA,Swimming,Men's 100m Backstroke,Ryan Murphy,athlete,0.8750208050810434,0.8441578121324393,7,4,3,2.0
2028,AUS,Swimming,Men's 100m Backstroke,Isaac Cooper,athlete,0.7331938171372085,0.5715429135690794,1,0,1,0.3333333333333333
2028,CHN,Swimming,Men's 100m Backstroke,Jiayu Xu,athlete,0.7062231665609682,0.6680123011568174,2,0,2,0.8
2028,ITA,Swimming,Men's 100m Backstroke,Thomas Ceccon,athlete,0.6563913433208738,0.6553532918179696,3,1,3,1.0
2028,USA,Swimming,Men's 100m Backstroke,Hunter Armstrong,athlete,0.6037302403659621,0.5590650411206203,0,0,0,0.0
2028,AUS,Swimming,Men's 100m Backstroke,Bradley Woodward,athlete,0.5024357286976727,0.395818578276083,0,0,0,0.0
2028,GER,Swimming,Men's 100m Backstroke,Marek Ulrich,athlete,0.3596131088239233,0.24520888959309187,0,0,0,0.0
2028,GER,Swimming,Men's 100m Backstroke,Ole Braunschweig,athlete,0.3596131088239233,0.24520888959309187,0,0,0,0.0
2028,NED,Swimming,Men's 100m Backstroke,van Kai,athlete,0.3307744634716638,0.27737626460894604,0,0,0,0.0
2028,JPN,Swimming,Men's 100m Backstroke,Riku Matsuyama,athlete,0.3220442023417753,0.2699273611801755,0,0,0,0.0
2028,HUN,Swimming,Men's 100m Backstroke,Adam Jaszo,athlete,0.3190656729564086,0.2669451846491768,0,0,0,0.0
2028,HUN,Swimming,Men's 100m Backstroke,Hubert Kos,athlete,0.3190656729564086,0.2669451846491768,0,0,0,0.0
2028,CAN,Swimming,Men's 100m Backstroke,Blake Tierney,athlete,0.3160836648486475,0.22011123434938415,0,0,0,0.0
2028,CAN,Swimming,Men's 100m Backstroke,Javier Acevedo,athlete,0.3160836648486475,0.22011123434938415,0,0,0,0.0
2028,GBR,Swimming,Men's 100m Backstroke,Jonny Marshall,athlete,0.31538157955192736,0.2678315469316319,0,0,0,0.0
2028,GBR,Swimming,Men's 100m Backstroke,Oliver Morgan,athlete,0.31538157955192736,0.2678315469316319,0,0,0,0.0
2028,AUT,Swimming,Men's 100m Backstroke,Bernhard Reitshammer,athlete,0.31265438630242665,0.2593446119735132,0,0,0,0.0
2028,BEN,Swimming,Men's 100m Backstroke,Dodji Kpade,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,BER,Swimming,Men's 100m Backstroke,Jack Harvey,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,TGA,Swimming,Men's 100m Backstroke,Lopeti Uhi,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,FRA,Swimming,Men's 100m Backstroke,Mewen Tomac,athlete,0.31265438630242665,0.2479136532820362,0,0,0,0.0
2028,GEO,Swimming,Men's 100m Backstroke,Noe Panstkhava,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,RSA,Swimming,Men's 100m Backstroke,Pieter Coetze,athlete,0.31265438630242665,0.26596644269471076,0,0,0,0.0
2028,IND,Swimming,Men's 100m Backstroke,Srihari Nataraj,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,PLE,Swimming,Men's 100m Backstroke,Yazan Al,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,FRA,Swimming,Men's 100m Backstroke,Yohann Ndoye-brouard,athlete,0.31265438630242665,0.2479136532820362,0,0,0,0.0
2028,GRN,Swimming,Men's 100m Backstroke,Zackary Gresham,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,BRU,Swimming,Men's 100m Backstroke,Zeke Chan,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,UKR,Swimming,Men's 100m Backstroke,Oleksandr Zheltiakov,athlete,0.30192569515624185,0.25744642858691724,0,0,0,0.0
2028,ITA,Swimming,Men's 100m Backstroke,Michele Lamberti,athlete,0.3016796815972886,0.2168326902026734,0,0,0,0.0
2028,COL,Swimming,Men's 100m Backstroke,Anthony Rincon,athlete,0.29867071302720954,0.2564499619961495,0,0,0,0.0
2028,SUI,Swimming,Men's 100m Backstroke,Roman Mityukov,athlete,0.29862677997441106,0.21249330517351064,0,0,0,0.0
2028,SUI,Swimming,Men's 100m Backstroke,Thierry Bollin,athlete,0.29862677997441106,0.21249330517351064,0,0,0,0.0
2028,TUR,Swimming,Men's 100m Backstroke,Berke Saka,athlete,0.29715439466731913,0.26222358293341697,0,0,0,0.0
2028,ISV,Swimming,Men's 100m Backstroke,Maximillian Wilson,athlete,0.294677457415167,0.26222358293341697,0,0,0,0.0
2028,GRE,Swimming,Men's 100m Backstroke,Apostolos Christou,athlete,0.2857474052203085,0.21953400999212083,0,0,0,0.0
2028,GRE,Swimming,Men's 100m Backstroke,Evangelos Makrygiannis,athlete,0.2857474052203085,0.21953400999212083,0,0,0,0.0
2028,CZE,Swimming,Men's 100m Backstroke,Miroslav Knedla,athlete,0.2819020376521171,0.2553366833177093,0,0,0,0.0
2028,KOR,Swimming,Men's 100m Backstroke,Juho Lee,athlete,0.27389482779777147,0.20210675983975407,0,0,0,0.0
2028,POR,Swimming,Men's 100m Backstroke,Joao Costa,athlete,0.2712762665403426,0.24649702999084247,0,0,0,0.0
2028,ARG,Swimming,Men's 100m Backstroke,Ulises Saravia,athlete,0.26698526284922297,0.24343394382753392,0,0,0,0.0
2028,NZL,Swimming,Men's 100m Backstroke,Kane Follows,athlete,0.26621086118870674,0.22029317601696355,0,0,0,0.0
2028,PUR,Swimming,Men's 100m Backstroke,Yeziel Morales,athlete,0.26141545757570783,0.20841099687216932,0,0,0,0.0
2028,ISR,Swimming,Men's 100m Backstroke,Adam Maraana,athlete,0.24595034083655434,0.21045296439615552,0,0,0,0.0
2028,ESP,Swimming,Men's 100m Backstroke,Hugo Gonzalez,athlete,0.2450180845830812,0.20434566787670927,0,0,0,0.0
2028,POL,Swimming,Men's 100m Backstroke,Ksawery Masiuk,athlete,0.21010248928356326,0.1905424196881858,0,0,0,0.0
2028,USA,Swimming,Men's 100m Breaststroke,Nic Fink,athlete,0.8348398680564034,0.7718254028220357,1,0,2,1.0
2028,GBR,Swimming,Men's 100m Breaststroke,Adam Peaty,athlete,0.7721680226898456,0.7698924623642245,6,3,3,2.5
2028,ITA,Swimming,Men's 100m Breaststroke,Nicolo Martinenghi,athlete,0.6908381321910336,0.6909454640927595,3,1,3,1.25
2028,NED,Swimming,Men's 100m Breaststroke,Arno Kamminga,athlete,0.6664583848216696,0.6267178083613306,2,0,2,1.0
2028,GBR,Swimming,Men's 100m Breaststroke,James Wilby,athlete,0.6422638997140282,0.5547503799543562,1,0,2,0.5
2028,USA,Swimming,Men's 100m Breaststroke,Charlie Swanson,athlete,0.6111151532086795,0.547019927707699,0,0,0,0.0
2028,AUS,Swimming,Men's 100m Breaststroke,Joshua Yong,athlete,0.4875868634838704,0.38964343689836795,0,0,0,0.0
2028,AUS,Swimming,Men's 100m Breaststroke,Sam Williamson,athlete,0.4875868634838704,0.38964343689836795,0,0,0,0.0
2028,GER,Swimming,Men's 100m Breaststroke,Lucas Matzerath,athlete,0.36596277226296436,0.23296516260283517,0,0,0,0.0
2028,GER,Swimming,Men's 100m Breaststroke,Melvin Imoudu,athlete,0.36596277226296436,0.23296516260283517,0,0,0,0.0
2028,CHN,Swimming,Men's 100m Breaststroke,Haiyang Qin,athlete,0.3553539245239762,0.26562655179472855,0,0,0,0.0
2028,CHN,Swimming,Men's 100m Breaststroke,Jiajun Sun,athlete,0.3553539245239762,0.26562655179472855,0,0,0,0.0
2028,NED,Swimming,Men's 100m Breaststroke,Caspar Corbeau,athlete,0.3307744634716638,0.2651325376186894,0,0,0,0.0
2028,JPN,Swimming,Men's 100m Breaststroke,Taku Taniguchi,athlete,0.3220442023417753,0.2576836341899188,0,0,0,0.0
2028,QAT,Swimming,Men's 100m Breaststroke,Abdulaziz Al-obaidly,athlete,0.31265438630242665,0.24997985594316027,0,0,0,0.0
2028,BOT,Swimming,Men's 100m Breaststroke,Adrian Robinson,athlete,0.31265438630242665,0.24997985594316027,0,0,0,0.0
2028,HAI,Swimming,Men's 100m Breaststroke,Alexandre Grand'pierre,athlete,0.31265438630242665,0.24997985594316027,0,0,0,0.0
2028,AUT,Swimming,Men's 100m Breaststroke,Bernhard Reitshammer,athlete,0.31265438630242665,0.24710088498325652,0,0,0,0.0
2028,SWZ,Swimming,Men's 100m Breaststroke,Chadd Ng,athlete,0.31265438630242665,0.24997985594316027,0,0,0,0.0
2028,AIN,Swimming,Men's 100m Breaststroke,Evgenii Somov,athlete,0.31265438630242665,0.24997985594316027,0,0,0,0.0
2028,AIN,Swimming,Men's 100m Breaststroke,Ilya Shymanovich,athlete,0.31265438630242665,0.24997985594316027,0,0,0,0.0
2028,ANT,Swimming,Men's 100m Breaststroke,Jadon Wuilliez,athlete,0.31265438630242665,0.24997985594316027,0,0,0,0.0
2028,MAD,Swimming,Men's 100m Breaststroke,Jonathan Raharvel,athlete,0.31265438630242665,0.24997985594316027,0,0,0,0.0
2028,MOZ,Swimming,Men's 100m Breaststroke,Matthew Lawrence,athlete,0.31265438630242665,0.24997985594316027,0,0,0,0.0
2028,ASA,Swimming,Men's 100m Breaststroke,Micah Masei,athlete,0.31265438630242665,0.24997985594316027,0,0,0,0.0
2028,LAO,Swimming,Men's 100m Breaststroke,Steven Insixiengmay,athlete,0.31265438630242665,0.24997985594316027,0,0,0,0.0
2028,FSM,Swimming,Men's 100m Breaststroke,Tasi Limtiaco,athlete,0.31265438630242665,0.24997985594316027,0,0,0,0.0
2028,LTU,Swimming,Men's 100m Breaststroke,Andrius Sidlauskas,athlete,0.3067483325092263,0.24997985594316027,0,0,0,0.0
2028,ITA,Swimming,Men's 100m Breaststroke,Art Viberti,athlete,0.3016796815972886,0.22294309557061198,0,0,0,0.0
2028,ISL,Swimming,Men's 100m Breaststroke,McKEE Anton,athlete,0.30140881695257743,0.24591350995783068,0,0,0,0.0
2028,KGZ,Swimming,Men's 100m Breaststroke,Denis Petrashov,athlete,0.3007716475426749,0.24997985594316027,0,0,0,0.0
2028,TUR,Swimming,Men's 100m Breaststroke,Berkay Ogretir,athlete,0.29715439466731913,0.24997985594316027,0,0,0,0.0
2028,KOR,Swimming,Men's 100m Breaststroke,Dongyeol Choi,athlete,0.27389482779777147,0.18986303284949738,0,0,0,0.0
2028,ISR,Swimming,Men's 100m Breaststroke,Ron Polonsky,athlete,0.24595034083655434,0.19820923740589882,0,0,0,0.0
2028,MEX,Swimming,Men's 100m Breaststroke,de Alejandro,athlete,0.21486551841279222,0.18668397540115167,0,0,0,0.0
2028,POL,Swimming,Men's 100m Breaststroke,Jan Kalusowski,athlete,0.21010248928356326,0.1782986926979291,0,0,0,0.0
2028,USA,Swimming,Men's 100m Butterfly,Caeleb Dressel,athlete,0.8648206209411942,0.8539849504629912,7,7,3,2.1
2028,HUN,Swimming,Men's 100m Butterfly,Kristof Milak,athlete,0.7666883081481408,0.7579971864522443,3,2,3,2.0
2028,GBR,Swimming,Men's 100m Butterfly,James Guy,athlete,0.7210997657465864,0.7121904110925499,5,2,3,1.0909090909090908
2028,AUS,Swimming,Men's 100m Butterfly,Matthew Temple,athlete,0.7166877819591285,0.5452759675670158,2,0,1,0.3333333333333333
2028,CAN,Swimming,Men's 100m Butterfly,Josh Liendo,athlete,0.6337188258375753,0.5615215654961231,1,0,2,2.0
2028,CAN,Swimming,Men's 100m Butterfly,Ilya Kharun,athlete,0.6166508496987662,0.5074642599392337,1,0,1,1.0
2028,USA,Swimming,Men's 100m Butterfly,Thomas Heilman,athlete,0.6111151532086795,0.5772391714300573,0,0,0,0.0
2028,AUS,Swimming,Men's 100m Butterfly,Ben Armbruster,athlete,0.5024357286976727,0.395818578276083,0,0,0,0.0
2028,SUI,Swimming,Men's 100m Butterfly,Noe Ponti,athlete,0.40918641666207106,0.4001228602715332,1,0,1,0.2
2028,GER,Swimming,Men's 100m Butterfly,Kaii Winkler,athlete,0.36596277226296436,0.24520888959309187,0,0,0,0.0
2028,CHN,Swimming,Men's 100m Butterfly,Changhao Wang,athlete,0.3553539245239762,0.2778702787849852,0,0,0,0.0
2028,CHN,Swimming,Men's 100m Butterfly,Jiajun Sun,athlete,0.3553539245239762,0.2778702787849852,0,0,0,0.0
2028,NED,Swimming,Men's 100m Butterfly,Nyls Korstanje,athlete,0.3307744634716638,0.27737626460894604,0,0,0,0.0
2028,JPN,Swimming,Men's 100m Butterfly,Katsuhiro Matsumoto,athlete,0.3220442023417753,0.2699273611801755,0,0,0,0.0
2028,JPN,Swimming,Men's 100m Butterfly,Naoki Mizunuma,athlete,0.3220442023417753,0.2699273611801755,0,0,0,0.0
2028,HUN,Swimming,Men's 100m Butterfly,Hubert Kos,athlete,0.3190656729564086,0.2669451846491768,0,0,0,0.0
2028,YEM,Swimming,Men's 100m Butterfly,Abdullah Nasser,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,KAZ,Swimming,Men's 100m Butterfly,Adilbek Mussin,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,FRA,Swimming,Men's 100m Butterfly,Clement Secchi,athlete,0.31265438630242665,0.2479136532820362,0,0,0,0.0
2028,RWA,Swimming,Men's 100m Butterfly,Cyusa Peyre,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,INA,Swimming,Men's 100m Butterfly,Joe Kurniawan,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,JAM,Swimming,Men's 100m Butterfly,Josh Kirlew,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,BUL,Swimming,Men's 100m Butterfly,Josif Miladinov,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,IRQ,Swimming,Men's 100m Butterfly,Khaleel Al-zinkee,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,RSA,Swimming,Men's 100m Butterfly,Matthew Sates,athlete,0.31265438630242665,0.26596644269471076,0,0,0,0.0
2028,FRA,Swimming,Men's 100m Butterfly,Maxime Grousset,athlete,0.31265438630242665,0.2479136532820362,0,0,0,0.0
2028,MNE,Swimming,Men's 100m Butterfly,Milos Milenkovic,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,AUT,Swimming,Men's 100m Butterfly,Simon Bucher,athlete,0.31265438630242665,0.2593446119735132,0,0,0,0.0
2028,UGA,Swimming,Men's 100m Butterfly,Ssuubi Ssengonzi,athlete,0.31265438630242665,0.26222358293341697,0,0,0,0.0
2028,RSA,Swimming,Men's 100m Butterfly,le Chad,athlete,0.31265438630242665,0.26596644269471076,0,0,0,0.0
2028,CRO,Swimming,Men's 100m Butterfly,Nikola Miljenic,athlete,0.3017705485085531,0.26222358293341697,0,0,0,0.0
2028,BRA,Swimming,Men's 100m Butterfly,Kayky Mota,athlete,0.29301117104300217,0.14472478511124567,0,0,0,0.0
2028,CZE,Swimming,Men's 100m Butterfly,Daniel Gracik,athlete,0.2819020376521171,0.2553366833177093,0,0,0,0.0
2028,POR,Swimming,Men's 100m Butterfly,Diogo Matos,athlete,0.2712762665403426,0.24649702999084247,0,0,0,0.0
2028,NZL,Swimming,Men's 100m Butterfly,Cameron Gray,athlete,0.26621086118870674,0.22029317601696355,0,0,0,0.0
2028,PHI,Swimming,Men's 100m Butterfly,Jarod Hatch,athlete,0.2515837256569417,0.22474936788807237,0,0,0,0.0
2028,ISR,Swimming,Men's 100m Butterfly,Gal Cohen,athlete,0.24595034083655434,0.21045296439615552,0,0,0,0.0
2028,ISR,Swimming,Men's 100m Butterfly,Tomer Frankel,athlete,0.24595034083655434,0.21045296439615552,0,0,0,0.0
2028,ESP,Swimming,Men's 100m Butterfly,Mario Molla,athlete,0.2450180845830812,0.20434566787670927,0,0,0,0.0
2028,POL,Swimming,Men's 100m Butterfly,Jakub Majerski,athlete,0.21010248928356326,0.1905424196881858,0,0,0,0.0
2028,AUS,Swimming,Men's 100m Freestyle,Kyle Chalmers,athlete,0.8453007435365254,0.7598001076608536,7,1,3,1.375
2028,CHN,Swimming,Men's 100m Freestyle,Zhanle Pan,athlete,0.7688098660132546,0.7368367637329447,1,1,3,3.0
2028,GBR,Swimming,Men's 100m Freestyle,Matthew Richards,athlete,0.7091398774915079,0.6736967817561184,1,1,3,0.75
2028,ITA,Swimming,Men's 100m Freestyle,Alessandro Miressi,athlete,0.6731923629803793,0.5845657983360559,2,0,2,0.75
2028,CAN,Swimming,Men's 100m Freestyle,Josh Liendo,athlete,0.6719577846947683,0.5499946414246334,1,0,2,1.0
2028,USA,Swimming,Men's 100m Freestyle,Chris Guiliano,athlete,0.5755211459151556,0.5407372024589437,0,0,0,0.0
2028,USA,Swimming,Men's 100m Freestyle,Jack Alexy,athlete,0.5755211459151556,0.5407372024589437,0,0,0,0.0
2028,ROU,Swimming,Men's 100m Freestyle,David Popovici,athlete,0.5685009071295974,0.4769714125336839,1,0,1,0.25
2028,AUS,Swimming,Men's 100m Freestyle,William Yang,athlete,0.5024357286976727,0.3834139776516616,0,0,0,0.0
2028,GER,Swimming,Men's 100m Freestyle,Josha Salchow,athlete,0.36596277226296436,0.2423299186331882,0,0,0,0.0
2028,CHN,Swimming,Men's 100m Freestyle,Haoyu Wang,athlete,0.3616260849719876,0.2749913078250815,0,0,0,0.0
2028,NED,Swimming,Men's 100m Freestyle,Sean Niewold,athlete,0.3307744634716638,0.27449729364904235,0,0,0,0.0
2028,HUN,Swimming,Men's 100m Freestyle,Nandor Nemeth,athlete,0.3190656729564086,0.26406621368927313,0,0,0,0.0
2028,CAN,Swimming,Men's 100m Freestyle,Yuri Kisil,athlete,0.3160836648486475,0.21723226338948048,0,0,0,0.0
2028,GBR,Swimming,Men's 100m Freestyle,Henry Whittle,athlete,0.31538157955192736,0.2649525759717283,0,0,0,0.0
2028,SWE,Swimming,Men's 100m Freestyle,Bjoern Seeliger,athlete,0.31456763052291975,0.23753476715501354,0,0,0,0.0
2028,KOS,Swimming,Men's 100m Freestyle,Adell Sabovic,athlete,0.31265438630242665,0.2593446119735132,0,0,0,0.0
2028,KAZ,Swimming,Men's 100m Freestyle,Adilbek Mussin,athlete,0.31265438630242665,0.2593446119735132,0,0,0,0.0
2028,NEP,Swimming,Men's 100m Freestyle,Alexander Shah,athlete,0.31265438630242665,0.2593446119735132,0,0,0,0.0
